id_aluno,etapa_ensino,evasao,idade,sexo,estudante_nis,informou_nome_mae,informou_nome_pai,possui_deficiencia,raca_cor,tipo_localizacao_endereco_estudante,situacao_consolidada_no_ano,repetente,frequencia_escolar,notas_medias,nivel_socioeconomico,renda_familiar,distancia_da_escola_km,trabalha,problemas_de_saude,gravidez_na_adolescencia,necessita_assistencia_social,infraestrutura_escolar,pontuacao_risco,evasao_confirmada
13011,7° EF,False,7,Masculino,False,True,False,False,Branca,Rural,Reprovado,False,86.5,7.7,Médio,8010.43,1.2,False,False,False,True,Regular,0.25758645024700066,True
13012,8° EF,False,10,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,99.9,3.8,Baixo,1190.99,2.4,True,False,False,False,Boa,0.43824982357092446,False
13013,9° EF,False,7,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,88.1,8.5,Alto,1426.5,0.7,False,False,False,False,Boa,0.18983768525052933,False
13014,3° EF,False,7,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,84.7,0.4,Baixo,8579.58,3.5,False,False,False,False,Regular,0.7854622441778404,True
13015,3° EM,False,10,Feminino,True,True,True,False,Branca,Urbana,Reprovado,False,82.7,8.2,Muito alto,5255.87,1.5,False,False,False,False,Regular,0.24911785462244176,False
13016,8° EF,False,8,Feminino,True,True,False,False,Preta,Urbana,Aprovado,False,87.6,9.2,Médio,4300.34,2.2,False,False,False,True,Boa,0.14396612561750186,False
13017,2° EM,False,13,Feminino,True,True,True,True,Branca,Urbana,Reprovado,False,85.1,8.2,Médio,5703.06,1.2,False,False,False,False,Regular,0.232180663373324,False
13018,7° EF,False,11,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,80.5,7.5,Muito baixo,6500.54,0.3,False,False,False,True,Ruim,0.3140437544107269,False
13019,5° EF,False,8,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,75.4,5.0,Médio,5587.55,3.2,True,False,False,False,Regular,0.5264643613267466,False
13020,3° EM,False,11,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,92.9,6.8,Médio,5888.82,3.3,False,False,False,False,Regular,0.2759350741002117,False
13021,7° EF,False,6,Feminino,True,True,False,False,Parda,Rural,Aprovado,False,85.3,7.1,Muito baixo,7629.39,2.9,False,False,True,False,Regular,0.3083980239943543,False
13022,2° EM,False,14,Feminino,False,True,True,False,Não declarada,Urbana,Aprovado,False,80.2,1.6,Médio,8567.22,1.4,False,False,False,False,Boa,0.7325335215243471,True
13023,3° EM,False,14,Feminino,False,True,True,False,Parda,Rural,Em andamento,False,97.2,5.6,Médio,4637.29,3.2,False,False,False,False,Ruim,0.33027522935779813,False
13024,9° EF,False,9,Masculino,True,True,False,False,Branca,Urbana,Aprovado,False,80.4,1.3,Médio,6570.71,2.0,False,False,False,False,Boa,0.7522935779816511,True
13025,7° EF,False,13,Feminino,False,True,True,False,Branca,Urbana,Aprovado,True,90.8,3.5,Médio,2229.73,0.9,False,False,False,True,Boa,0.5236414961185604,False
13026,1° EF,False,16,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,86.9,3.2,Médio,4761.34,0.8,False,False,False,False,Boa,0.572335920959774,True
13027,1° EF,False,10,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,97.1,1.7,Alto,8290.48,0.5,False,False,False,False,Boa,0.60621030345801,False
13028,3° EF,False,17,Masculino,False,True,True,False,Preta,Rural,Aprovado,False,86.2,7.9,Alto,5440.7,0.4,True,False,True,False,Regular,0.24558927311220882,False
13029,3° EF,False,9,Masculino,False,True,True,False,Parda,Urbana,Reprovado,True,84.9,4.2,Médio,7191.84,0.7,False,False,False,False,Boa,0.5158786167960479,True
13030,3° EF,False,12,Masculino,False,True,False,False,Parda,Rural,Reprovado,True,82.9,9.7,Baixo,1884.02,2.4,False,False,False,False,Boa,0.141848976711362,False
13031,4° EF,False,7,Masculino,True,True,False,False,Preta,Urbana,Aprovado,False,76.3,6.6,Muito baixo,1499.62,1.2,False,False,False,False,Regular,0.40719830628087506,True
13032,5° EF,False,16,Feminino,False,False,False,False,Branca,Urbana,Aprovado,False,90.4,9.1,Médio,7357.07,0.7,False,False,False,False,Boa,0.13126323218066333,False
13033,6° EF,False,10,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,95.1,6.8,Alto,3093.07,1.2,False,False,False,False,Boa,0.26040931545518703,False
13034,2° EF,False,9,Masculino,False,True,True,True,Branca,Urbana,Aprovado,False,85.3,6.3,Baixo,5662.61,2.7,False,False,False,True,Regular,0.36485532815808047,False
13035,1° EF,False,15,Feminino,False,True,False,False,Branca,Urbana,Evadido,False,79.6,2.6,Médio,5152.06,0.9,False,True,False,False,Boa,0.6661961891319689,True
13036,9° EF,False,17,Masculino,False,True,False,False,Parda,Urbana,Reprovado,False,83.4,0.7,Baixo,6671.86,2.1,False,True,False,False,Regular,0.7734650670430486,False
13037,7° EF,False,8,Feminino,False,True,True,False,Parda,Urbana,Aprovado,True,80.7,8.4,Médio,5267.03,3.0,False,True,False,False,Boa,0.24911785462244174,True
13038,6° EF,False,16,Feminino,False,True,True,False,Parda,Rural,Aprovado,False,93.2,6.7,Alto,7353.28,1.3,False,False,False,False,Boa,0.28087508821453766,False
13039,8° EF,False,17,Feminino,False,True,True,False,Branca,Urbana,Evadido,False,90.3,5.2,Médio,4785.77,3.9,False,False,False,False,Boa,0.40719830628087506,False
13040,1° EM,False,7,Masculino,True,True,True,False,Não declarada,Urbana,Reprovado,True,95.5,3.8,Alto,3989.77,0.9,True,True,False,False,Regular,0.46930134086097386,False
13041,6° EF,False,6,Feminino,False,False,True,False,Não declarada,Urbana,Aprovado,False,75.8,7.0,Alto,5112.76,1.1,False,True,False,False,Regular,0.38249823570924485,True
13042,8° EF,False,17,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,96.5,5.8,Médio,4798.09,2.7,False,False,False,False,Boa,0.3211009174311927,False
13043,3° EM,False,8,Masculino,False,True,False,False,Branca,Urbana,Aprovado,True,91.4,5.2,Baixo,1536.98,3.6,False,False,False,False,Ruim,0.39943542695836265,False
13044,1° EM,False,19,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,95.9,8.2,Médio,1730.81,1.7,False,False,False,False,Boa,0.15596330275229356,False
13045,6° EF,False,15,Masculino,False,True,False,False,Amarela,Urbana,Aprovado,False,88.4,1.6,Médio,5905.82,2.5,False,False,False,False,Boa,0.6746647847565278,True
13046,8° EF,False,18,Masculino,False,False,False,False,Branca,Urbana,Evadido,False,81.5,7.5,Médio,1641.8,3.9,False,True,False,True,Boa,0.3069865913902611,False
13047,3° EF,False,14,Masculino,False,True,True,False,Preta,Urbana,Reprovado,False,88.3,3.8,Muito alto,6720.4,1.4,False,False,False,True,Ruim,0.5201129146083274,True
13048,7° EF,False,7,Masculino,False,True,False,False,Branca,Urbana,Reprovado,False,88.5,0.7,Baixo,1672.37,1.0,False,False,False,True,Regular,0.7374735356386732,True
13049,3° EM,False,17,Feminino,False,True,False,False,Branca,Urbana,Aprovado,False,81.1,9.6,Baixo,5598.34,3.0,False,False,False,True,Boa,0.16160903316866623,False
13050,7° EF,False,15,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,74.0,7.7,Médio,3429.86,2.3,False,False,True,True,Boa,0.34580098800282283,False
13051,2° EM,False,9,Masculino,True,False,True,False,Não declarada,Urbana,Aprovado,False,87.4,8.3,Médio,6445.72,3.3,False,False,True,True,Regular,0.20889202540578677,False
13052,5° EF,False,13,Masculino,False,True,True,False,Branca,Urbana,Evadido,False,89.7,6.8,Baixo,3296.14,2.4,True,False,False,False,Boa,0.29851799576570215,False
13053,3° EM,False,7,Feminino,False,False,True,False,Preta,Urbana,Em andamento,False,94.7,9.9,Baixo,2838.78,2.4,False,False,False,False,Regular,0.044460127028934315,False
13054,7° EF,False,15,Feminino,True,True,True,False,Branca,Rural,Evadido,True,92.9,8.5,Médio,6901.07,1.2,False,False,False,False,Regular,0.15596330275229353,True
13055,1° EF,False,9,Masculino,True,True,False,False,Parda,Urbana,Reprovado,False,95.7,5.2,Baixo,5664.37,1.6,False,False,True,True,Boa,0.3690896259703598,True
13056,7° EF,False,6,Masculino,False,False,True,True,Branca,Urbana,Aprovado,False,85.4,2.3,Alto,6505.53,1.5,False,False,False,False,Boa,0.6464361326746646,True
13057,4° EF,False,6,Feminino,False,True,True,False,Preta,Urbana,Evadido,False,99.6,4.6,Baixo,7444.02,1.4,False,False,True,False,Boa,0.38390966831333806,False
13058,1° EF,False,16,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,90.3,6.2,Muito baixo,7617.99,1.4,False,False,False,False,Regular,0.3366266760762173,False
13059,1° EM,False,14,Feminino,True,True,True,False,Parda,Rural,Aprovado,False,83.5,8.0,Médio,1318.93,2.8,False,False,True,False,Boa,0.25758645024700066,False
13060,4° EF,False,12,Masculino,False,True,True,False,Branca,Urbana,Reprovado,False,85.9,3.0,Muito baixo,4006.15,2.9,False,False,True,True,Boa,0.5935074100211714,False
13061,1° EM,False,7,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,96.4,5.3,Baixo,5003.85,1.7,False,False,False,False,Regular,0.35709244883556807,False
13062,4° EF,False,14,Masculino,True,True,True,False,Parda,Urbana,Reprovado,False,85.2,6.7,Médio,1475.11,1.8,False,False,False,True,Boa,0.33733239237826385,True
13063,3° EF,False,14,Masculino,True,True,False,False,Parda,Urbana,Aprovado,True,89.0,8.5,Baixo,4238.39,3.2,False,False,False,False,Regular,0.18348623853211007,False
13064,3° EM,False,12,Masculino,True,False,True,False,Indígena,Urbana,Aprovado,False,80.1,5.6,Médio,2647.41,3.6,False,False,False,False,Regular,0.4509527170077629,False
13065,5° EF,False,6,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,87.9,6.9,Médio,5225.22,2.8,True,False,False,False,Boa,0.3041637261820747,True
13066,8° EF,False,12,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,86.6,0.4,Alto,7805.64,1.6,False,False,False,False,Ruim,0.7720536344389555,False
13067,8° EF,False,6,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,92.0,5.5,Médio,7470.38,1.9,False,True,False,True,Boa,0.3740296400846859,False
13068,7° EF,False,11,Masculino,False,True,False,False,Branca,Urbana,Aprovado,False,94.7,6.7,Médio,8722.49,0.4,False,False,False,False,Boa,0.270289343683839,False
13069,2° EM,False,11,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,79.5,5.1,Alto,7684.28,1.4,False,False,False,False,Regular,0.49047282992237123,False
13070,9° EF,True,17,Masculino,False,True,False,False,Não declarada,Rural,Evadido,True,59.1,6.3,Muito baixo,787.6,5.1,False,False,False,False,Boa,0.5497529992942837,True
13071,5° EF,False,13,Feminino,True,True,False,False,Preta,Urbana,Aprovado,False,89.5,7.2,Alto,2735.78,1.9,False,False,False,False,Boa,0.2717007762879322,False
13072,2° EM,False,18,Masculino,False,True,False,False,Parda,Urbana,Evadido,False,81.1,8.9,Médio,5479.02,4.2,True,True,False,False,Regular,0.2110091743119266,False
13073,3° EF,False,12,Masculino,False,True,False,False,Preta,Urbana,Aprovado,False,88.9,0.6,Médio,1809.7,0.3,False,False,False,False,Boa,0.7417078334509527,True
13074,7° EF,False,18,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,94.9,7.5,Baixo,4863.38,1.6,False,False,False,False,Boa,0.2124206069160197,False
13075,3° EM,True,10,Masculino,False,True,True,False,Branca,Rural,Evadido,False,82.6,3.9,Baixo,1454.93,1.7,False,False,False,True,Boa,0.5532815808045166,True
13076,8° EF,False,9,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,85.2,3.3,Baixo,6103.97,0.6,True,False,False,True,Ruim,0.5772759350741001,True
13077,1° EM,False,10,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,90.9,9.7,Médio,5385.8,2.1,False,False,False,False,Regular,0.08539167254763584,False
13078,8° EF,False,7,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,97.5,8.0,Baixo,8149.92,1.4,False,False,False,False,Boa,0.1587861679604799,False
13079,1° EM,False,6,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,80.8,9.4,Baixo,4047.56,1.6,False,False,False,False,Boa,0.17784050811573746,False
13080,3° EM,False,14,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,92.8,6.5,Médio,6862.57,3.2,False,False,False,False,Ruim,0.29781227946365557,False
13081,4° EF,False,17,Masculino,True,True,False,True,Branca,Rural,Evadido,False,81.6,3.0,Médio,4935.72,2.3,False,False,False,True,Boa,0.6238532110091742,False
13082,3° EF,False,16,Masculino,True,True,True,False,Parda,Rural,Reprovado,False,90.6,8.3,Baixo,3624.24,1.8,False,True,False,False,Boa,0.18630910374029636,False
13083,6° EF,False,11,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,87.3,2.8,Baixo,6904.45,3.2,False,False,False,False,Boa,0.5977417078334509,False
13084,9° EF,False,14,Feminino,False,True,True,False,Parda,Urbana,Em andamento,False,80.5,8.4,Baixo,5334.69,0.8,False,False,False,False,Boa,0.2505292872265349,False
13085,3° EF,False,7,Masculino,False,True,True,True,Parda,Urbana,Aprovado,False,69.0,5.8,Baixo,1208.57,0.3,False,False,False,True,Boa,0.5151729004940013,False
13086,1° EF,False,9,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,88.9,7.0,Baixo,7359.22,3.5,True,False,False,False,Ruim,0.29004940014114317,False
13087,5° EF,False,6,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,72.9,3.0,Médio,4249.67,2.7,False,False,False,True,Ruim,0.6852505292872265,False
13088,3° EM,False,15,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,93.9,2.8,Médio,2785.73,2.4,False,False,False,True,Boa,0.5511644318983767,False
13089,9° EF,False,12,Feminino,False,True,False,False,Branca,Rural,Aprovado,True,84.0,6.1,Baixo,2671.5,2.1,False,False,False,False,Ruim,0.3881439661256174,False
13090,5° EF,False,13,Masculino,False,True,True,False,Parda,Urbana,Evadido,False,75.1,6.4,Médio,5668.74,2.3,False,True,False,False,Regular,0.4297812279463656,True
13091,3° EF,False,16,Feminino,False,False,False,True,Parda,Urbana,Aprovado,False,79.1,7.2,Médio,4842.29,1.5,False,True,True,False,Boa,0.34509527170077625,True
13092,5° EF,False,14,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,80.9,0.0,Médio,2811.85,0.7,False,False,False,True,Boa,0.8405081157374733,True
13093,3° EF,False,13,Masculino,False,True,True,False,Parda,Urbana,Aprovado,True,86.8,6.3,Baixo,6763.08,1.9,False,False,False,False,Ruim,0.3542695836273818,False
13094,2° EF,False,15,Feminino,False,True,True,False,Preta,Urbana,Aprovado,False,88.2,6.5,Muito baixo,5949.15,2.1,False,False,False,False,Regular,0.3302752293577981,False
13095,2° EM,False,11,Feminino,True,True,True,True,Branca,Rural,Aprovado,False,93.0,9.0,Baixo,6431.55,1.6,True,False,False,False,Regular,0.11997177134791813,False
13096,3° EM,False,7,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,82.4,5.4,Médio,2114.69,2.4,False,False,False,False,Ruim,0.44883556810162306,True
13097,3° EF,False,19,Outro,False,True,False,False,Branca,Rural,Aprovado,False,86.9,9.3,Médio,8883.02,1.5,False,False,False,False,Regular,0.14184897671136193,False
13098,1° EF,False,8,Feminino,False,True,True,False,Branca,Urbana,Evadido,False,77.6,5.8,Médio,5283.03,2.4,False,False,False,False,Boa,0.45448129851799574,False
13099,4° EF,False,18,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,86.8,7.9,Baixo,5195.44,1.1,True,False,False,False,Boa,0.24135497529992941,False
13100,6° EF,False,11,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,99.2,7.4,Muito alto,4644.6,3.1,False,False,False,False,Ruim,0.18913196894848264,True
13101,3° EF,False,8,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,72.3,6.7,Baixo,6490.38,0.7,False,False,True,True,Boa,0.4283697953422723,False
13102,4° EF,False,6,Feminino,False,True,True,False,Parda,Rural,Aprovado,False,72.0,5.1,Alto,8414.52,3.6,True,True,False,True,Regular,0.5434015525758645,False
13103,3° EF,False,17,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,80.7,8.8,Muito baixo,5384.35,0.9,False,False,False,False,Ruim,0.2208892025405786,False
13104,1° EM,False,7,Feminino,True,True,True,False,Não declarada,Urbana,Aprovado,False,91.9,4.0,Alto,5253.75,1.3,False,False,False,False,Regular,0.48059280169371904,True
13105,9° EF,False,18,Masculino,False,True,False,False,Parda,Urbana,Em andamento,False,97.2,7.4,Médio,5985.74,2.5,False,False,False,False,Boa,0.20324629498941418,False
13106,8° EF,False,15,Masculino,True,True,True,False,Parda,Rural,Aprovado,False,91.4,9.6,Médio,1865.55,2.1,True,False,False,False,Ruim,0.0889202540578687,False
13107,5° EF,False,11,Masculino,False,True,True,False,Branca,Urbana,Aprovado,True,80.3,5.4,Baixo,1907.4,2.5,False,False,False,False,Regular,0.46365561044460124,False
13108,2° EM,True,15,Feminino,False,True,True,False,Branca,Rural,Evadido,True,61.0,6.8,Muito baixo,1185.09,3.1,False,False,False,False,Regular,0.5010585744530698,False
13109,3° EM,False,6,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,100.0,9.3,Baixo,8129.88,1.0,False,False,False,True,Boa,0.04940014114326035,False
13110,3° EF,False,12,Feminino,False,True,False,False,Parda,Urbana,Aprovado,False,89.4,7.6,Baixo,5356.92,1.7,False,False,False,False,Regular,0.2441778405081157,False
13111,3° EF,False,14,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,77.9,9.0,Médio,4143.78,3.3,False,False,True,False,Ruim,0.22653493295695123,False
13112,7° EF,False,7,Masculino,True,True,True,False,Branca,Urbana,Aprovado,False,85.9,7.4,Médio,7391.7,1.3,True,False,False,False,Ruim,0.2829922371206774,False
13113,2° EF,False,13,Masculino,False,True,False,False,Parda,Rural,Evadido,True,72.2,9.8,Médio,2782.8,1.1,False,False,False,False,Boa,0.21030345800987993,False
13114,6° EF,False,6,Masculino,False,True,False,False,Parda,Rural,Reprovado,False,90.9,6.7,Médio,4706.31,0.6,False,False,False,False,Regular,0.29710656316160894,True
13115,7° EF,False,16,Feminino,True,True,True,False,Parda,Urbana,Aprovado,False,86.4,6.7,Baixo,7478.57,1.6,False,False,False,False,Regular,0.3288637967537049,False
13116,7° EF,False,10,Masculino,False,True,True,False,Branca,Urbana,Em andamento,False,74.4,5.6,Médio,4663.93,1.4,False,False,False,True,Regular,0.4911785462244177,False
13117,4° EF,False,11,Masculino,True,True,True,False,Preta,Rural,Aprovado,False,80.7,5.6,Baixo,3421.27,3.3,False,False,False,False,Ruim,0.4467184191954834,True
13118,7° EF,False,8,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,81.7,5.8,Alto,4222.45,3.0,True,False,False,False,Boa,0.42554693013408607,True
13119,3° EM,True,18,Masculino,False,True,False,False,Branca,Urbana,Evadido,False,76.4,5.0,Médio,2476.39,2.1,False,False,False,False,Regular,0.5194071983062808,True
13120,3° EF,False,9,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,98.9,9.1,Baixo,4209.41,1.8,True,False,False,False,Boa,0.07127734650670428,False
13121,8° EF,False,12,Outro,False,True,False,False,Preta,Urbana,Aprovado,False,98.2,6.8,Médio,3727.66,2.0,False,False,False,False,Regular,0.23853211009174308,False
13122,1° EF,False,18,Feminino,False,True,True,True,Amarela,Urbana,Aprovado,False,91.2,6.0,Médio,1544.82,2.4,False,True,False,True,Ruim,0.3443895553987296,False
13123,1° EF,False,9,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,81.5,8.3,Muito baixo,2597.53,1.6,True,False,False,False,Boa,0.2505292872265349,False
13124,7° EF,False,14,Masculino,True,True,True,False,Branca,Urbana,Aprovado,True,79.9,2.0,Médio,5314.78,2.7,False,False,False,False,Regular,0.7064220183486237,True
13125,2° EF,False,18,Feminino,True,True,False,False,Branca,Urbana,Reprovado,False,99.6,9.6,Médio,4702.07,0.5,False,False,False,False,Regular,0.031051517290049464,False
13126,1° EF,False,8,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,90.1,2.1,Muito alto,7248.78,0.9,False,False,True,True,Boa,0.6273817925194072,True
13127,3° EF,False,19,Feminino,False,True,True,False,Parda,Urbana,Evadido,False,87.6,8.1,Baixo,5111.18,3.9,True,False,False,False,Boa,0.22159491884262533,False
13128,7° EF,False,11,Outro,False,True,True,False,Preta,Urbana,Aprovado,False,78.4,9.5,Baixo,2920.07,3.0,False,True,False,False,Boa,0.1877205363443895,False
13129,9° EF,False,15,Feminino,False,False,True,True,Preta,Urbana,Aprovado,False,80.6,6.1,Médio,2881.67,3.3,False,True,False,True,Boa,0.41213832039520115,False
13130,3° EF,False,8,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,81.6,6.6,Baixo,7461.67,1.8,True,False,False,True,Ruim,0.36979534227240646,False
13131,8° EF,False,6,Masculino,False,True,True,False,Parda,Urbana,Em andamento,False,79.6,4.9,Muito baixo,3988.33,1.7,False,False,False,False,Boa,0.5038814396612561,False
13132,3° EF,False,17,Feminino,True,True,False,False,Parda,Urbana,Em andamento,False,81.1,9.3,Baixo,7122.38,2.5,True,True,False,False,Boa,0.18278052223006347,False
13133,8° EF,False,10,Feminino,False,True,True,False,Branca,Urbana,Reprovado,True,82.4,7.5,Muito alto,6636.53,0.9,False,False,False,False,Boa,0.3006351446718418,True
13134,5° EF,False,15,Masculino,True,True,False,False,Preta,Urbana,Aprovado,False,87.5,5.0,Baixo,7034.09,1.6,False,False,False,False,Regular,0.44107268877911077,True
13135,8° EF,False,7,Masculino,False,True,True,False,Parda,Rural,Aprovado,False,74.5,9.9,Alto,3208.12,2.9,False,True,False,False,Ruim,0.18701482004234293,False
13136,3° EM,False,12,Feminino,True,True,True,False,Preta,Urbana,Aprovado,False,88.3,6.4,Médio,6077.15,0.5,False,False,False,True,Boa,0.3366266760762173,False
13137,3° EM,False,11,Feminino,True,True,True,False,Parda,Urbana,Evadido,False,78.9,8.2,Muito baixo,3088.85,2.0,False,False,False,True,Boa,0.2759350741002117,False
13138,1° EF,False,9,Feminino,True,True,True,True,Branca,Urbana,Reprovado,False,92.2,8.9,Alto,7335.21,1.5,False,False,False,True,Regular,0.13267466478475645,True
13139,2° EM,False,16,Feminino,False,True,True,False,Preta,Urbana,Evadido,False,71.0,1.7,Baixo,6873.47,2.3,True,False,False,True,Boa,0.7904022582921664,True
13140,1° EF,False,18,Feminino,False,True,False,False,Indígena,Rural,Aprovado,False,79.2,9.9,Médio,3779.88,2.0,True,False,False,False,Boa,0.15384615384615377,False
13141,3° EM,False,9,Masculino,False,True,True,False,Amarela,Urbana,Aprovado,False,90.5,9.9,Muito baixo,5049.53,2.7,False,False,False,False,Regular,0.07410021171489058,False
13142,4° EF,False,8,Masculino,True,True,False,False,Branca,Urbana,Aprovado,False,97.3,10.0,Muito baixo,5724.59,1.0,False,False,False,False,Regular,0.019054340155257605,False
13143,5° EF,False,8,Masculino,True,True,True,False,Branca,Rural,Aprovado,False,98.1,6.6,Médio,3240.51,1.0,False,False,False,False,Boa,0.25335215243472126,True
13144,2° EF,False,18,Feminino,False,True,False,False,Não declarada,Urbana,Aprovado,False,98.2,5.1,Médio,8924.81,1.4,False,False,False,False,Boa,0.3585038814396612,True
13145,2° EF,False,7,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,86.6,5.1,Baixo,4321.47,2.4,False,False,False,True,Boa,0.44036697247706424,False
13146,9° EF,False,15,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,93.7,7.6,Baixo,7760.81,2.0,False,False,False,False,Boa,0.2138320395201129,False
13147,3° EM,False,18,Masculino,True,True,False,False,Parda,Urbana,Aprovado,False,93.8,6.8,Muito baixo,3922.12,1.4,False,False,False,True,Regular,0.26958362738179253,False
13148,8° EF,False,6,Masculino,False,True,True,False,Branca,Rural,Aprovado,False,86.2,9.0,Médio,4244.09,3.0,False,False,False,False,Ruim,0.16796047988708535,False
13149,9° EF,False,10,Masculino,False,True,True,False,Não declarada,Urbana,Aprovado,False,93.4,4.0,Baixo,7499.96,1.2,False,False,False,True,Boa,0.4700070571630204,False
13150,1° EM,False,7,Feminino,True,True,True,False,Branca,Urbana,Aprovado,False,84.1,9.0,Médio,2067.15,2.9,True,False,False,False,Regular,0.18278052223006355,False
13151,4° EF,False,17,Masculino,True,False,False,False,Branca,Urbana,Aprovado,False,74.4,9.8,Muito alto,2691.28,1.7,False,False,False,True,Ruim,0.1947776993648552,False
13152,1° EF,False,19,Feminino,False,True,True,False,Branca,Urbana,Aprovado,False,79.8,8.4,Alto,3822.97,0.9,False,False,False,False,Boa,0.25546930134086093,True
13153,1° EF,False,14,Masculino,True,True,False,False,Branca,Rural,Aprovado,False,81.0,9.8,Alto,7115.33,1.8,False,False,False,False,Ruim,0.14820042342978115,False
13154,5° EF,False,13,Masculino,True,True,True,False,Parda,Urbana,Aprovado,False,87.2,5.9,Médio,5653.07,2.0,False,False,True,False,Regular,0.37967537050105854,True
13155,3° EF,False,6,Feminino,True,True,True,False,Amarela,Rural,Aprovado,False,77.3,7.9,Alto,5881.9,2.9,False,False,False,True,Boa,0.30839802399435423,True
13156,1° EF,False,9,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,93.9,2.6,Médio,4361.58,0.7,False,False,False,True,Regular,0.5652787579393084,False
13157,3° EF,False,10,Feminino,False,True,True,False,Branca,Urbana,Aprovado,True,83.1,6.0,Baixo,2104.16,2.2,False,False,False,False,Regular,0.4015525758645025,True
13158,2° EF,False,17,Masculino,False,True,True,False,Preta,Urbana,Aprovado,False,88.0,6.8,Baixo,9070.04,2.6,False,False,True,True,Regular,0.310515172900494,False
13159,2° EM,False,19,Masculino,True,True,True,False,Branca,Rural,Aprovado,False,87.4,9.2,Baixo,7325.94,2.9,False,True,False,True,Boa,0.1453775582215949,False
13160,2° EF,False,10,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,96.2,7.8,Muito baixo,8827.32,2.2,False,False,False,False,Boa,0.18207480592801692,False
13161,7° EF,False,18,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,96.0,2.7,Baixo,6700.86,0.4,False,False,False,False,Boa,0.5434015525758645,False
13162,8° EF,False,11,Masculino,False,True,True,False,Branca,Urbana,Aprovado,False,83.5,1.4,Médio,2335.4,2.4,True,False,False,False,Boa,0.7233592095977417,True
13163,7° EF,False,9,Masculino,False,True,True,False,Parda,Urbana,Reprovado,False,85.5,9.3,Baixo,1441.01,4.0,False,False,False,False,Boa,0.15172900494001404,False
13164,2° EF,False,11,Masculino,True,True,True,False,Parda,Rural,Aprovado,False,84.8,6.1,Muito baixo,3349.34,2.8,False,False,False,False,Boa,0.38249823570924485,False
13165,4° EF,False,9,Masculino,False,True,False,False,Não declarada,Urbana,Aprovado,False,95.1,8.0,Médio,5444.86,1.3,False,False,False,False,Boa,0.17572335920959778,True
13166,1° EF,False,15,Feminino,True,True,True,True,Preta,Urbana,Aprovado,True,70.8,7.5,Baixo,3040.44,2.7,False,False,False,False,Boa,0.3824982357092449,False
13167,5° EF,False,18,Masculino,True,True,True,False,Branca,Urbana,Reprovado,False,96.6,9.0,Médio,1379.38,2.2,False,False,False,True,Regular,0.09456598447424137,False
13168,3° EF,False,16,Masculino,False,True,True,False,Parda,Urbana,Aprovado,False,79.4,9.4,Baixo,1556.2,1.0,True,False,False,False,Boa,0.18772053634438945,True
13169,7° EF,False,15,Feminino,False,True,True,False,Parda,Urbana,Aprovado,False,80.7,8.7,Baixo,2143.87,2.3,False,False,False,False,Ruim,0.22794636556104447,False
